sample_index,batch_size,latency_sec,predicted_class,true_class,correct,exit_id,confidence,protocol_bytes,remote_compute_time_sec,path,worker1_compute_time_sec,worker1_request_bytes,worker1_response_bytes,worker2_compute_time_sec,worker2_request_bytes,worker2_response_bytes,worker3_compute_time_sec,worker3_request_bytes,worker3_response_bytes
632,1,0.643970251083374,5,3,0,2,0.9879664778709412,3940512,0.3920879364013672,worker1->worker2->worker3,0.17427587509155273,787794,1050039,0.10254764556884766,1049958,525747,0.1152644157409668,525665,1309
633,1,0.2538332939147949,1,1,1,0,0.9915189146995544,789103,0.17240691184997559,worker1,0.17240691184997559,787794,1309,0.0,0,0,0.0,0,0
634,1,0.25487732887268066,2,2,1,0,0.9546142816543579,789103,0.1733701229095459,worker1,0.1733701229095459,787794,1309,0.0,0,0,0.0,0,0
635,1,0.2549703121185303,1,1,1,0,0.9141601920127869,789103,0.17326974868774414,worker1,0.17326974868774414,787794,1309,0.0,0,0,0.0,0,0
636,1,0.4557774066925049,5,5,1,1,0.8939375281333923,2889100,0.2687990665435791,worker1->worker2,0.17205429077148438,787794,1050039,0.09674477577209473,1049958,1309,0.0,0,0
637,1,0.6100113391876221,2,2,1,2,0.9977554678916931,3940512,0.36809229850769043,worker1->worker2->worker3,0.20191049575805664,787794,1050039,0.0874488353729248,1049958,525747,0.07873296737670898,525665,1309
638,1,0.4537827968597412,7,7,1,1,0.9190826416015625,2889100,0.26663708686828613,worker1->worker2,0.1762690544128418,787794,1050039,0.09036803245544434,1049958,1309,0.0,0,0
639,1,0.25592732429504395,4,4,1,0,0.9406232833862305,789103,0.17336678504943848,worker1,0.17336678504943848,787794,1309,0.0,0,0,0.0,0,0
640,1,0.4458038806915283,7,7,1,1,0.5556182861328125,2889100,0.25882840156555176,worker1->worker2,0.17084074020385742,787794,1050039,0.08798766136169434,1049958,1309,0.0,0,0
641,1,0.44826531410217285,8,8,1,1,0.9855049252510071,2889100,0.26083850860595703,worker1->worker2,0.1729753017425537,787794,1050039,0.08786320686340332,1049958,1309,0.0,0,0
642,1,0.25526952743530273,6,6,1,0,0.6231242418289185,789103,0.17359232902526855,worker1,0.17359232902526855,787794,1309,0.0,0,0,0.0,0,0
643,1,0.25493645668029785,7,7,1,0,0.9309854507446289,789103,0.173600435256958,worker1,0.173600435256958,787794,1309,0.0,0,0,0.0,0,0
644,1,0.2526538372039795,0,0,1,0,0.9726226925849915,789103,0.17101764678955078,worker1,0.17101764678955078,787794,1309,0.0,0,0,0.0,0,0
645,1,0.25458192825317383,5,5,1,0,0.95123690366745,789101,0.17307400703430176,worker1,0.17307400703430176,787794,1307,0.0,0,0,0.0,0,0
646,1,0.6220612525939941,6,6,1,2,0.9904025793075562,3940512,0.37465977668762207,worker1->worker2->worker3,0.17192745208740234,787794,1050039,0.08778882026672363,1049958,525747,0.1149435043334961,525665,1309
647,1,0.25865626335144043,8,1,0,0,0.7336664795875549,789103,0.17734670639038086,worker1,0.17734670639038086,787794,1309,0.0,0,0,0.0,0,0
648,1,0.4470067024230957,0,3,0,1,0.9523091912269592,2889100,0.26090002059936523,worker1->worker2,0.1715991497039795,787794,1050039,0.08930087089538574,1049958,1309,0.0,0,0
649,1,0.6588015556335449,6,6,1,3,0.8444668650627136,3940512,0.41667914390563965,worker1->worker2->worker3,0.1749134063720703,787794,1050039,0.08719038963317871,1049958,525747,0.15457534790039062,525665,1309
650,1,0.25445008277893066,9,9,1,0,0.9998325109481812,789103,0.1730210781097412,worker1,0.1730210781097412,787794,1309,0.0,0,0,0.0,0,0
651,1,0.4466989040374756,6,6,1,1,0.7410882711410522,2889100,0.25977587699890137,worker1->worker2,0.17038249969482422,787794,1050039,0.08939337730407715,1049958,1309,0.0,0,0
652,1,0.2552030086517334,0,0,1,0,0.9850518703460693,789103,0.17429614067077637,worker1,0.17429614067077637,787794,1309,0.0,0,0,0.0,0,0
653,1,0.44654154777526855,0,0,1,1,0.9834257364273071,2889100,0.25775861740112305,worker1->worker2,0.17047595977783203,787794,1050039,0.08728265762329102,1049958,1309,0.0,0,0
654,1,0.25264883041381836,3,3,1,0,0.9868655800819397,789103,0.17114925384521484,worker1,0.17114925384521484,787794,1309,0.0,0,0,0.0,0,0
655,1,0.4444441795349121,5,5,1,1,0.9614838361740112,2889100,0.2574174404144287,worker1->worker2,0.17042827606201172,787794,1050039,0.08698916435241699,1049958,1309,0.0,0,0
656,1,0.25592827796936035,8,8,1,0,0.6044360995292664,789103,0.17415452003479004,worker1,0.17415452003479004,787794,1309,0.0,0,0,0.0,0,0
657,1,0.2537534236907959,5,5,1,0,0.9836116433143616,789103,0.171891450881958,worker1,0.171891450881958,787794,1309,0.0,0,0,0.0,0,0
658,1,0.2552216053009033,6,6,1,0,0.9672488570213318,789103,0.17339587211608887,worker1,0.17339587211608887,787794,1309,0.0,0,0,0.0,0,0
659,1,0.48020005226135254,0,0,1,1,0.5218262076377869,2889100,0.2904846668243408,worker1->worker2,0.1721663475036621,787794,1050039,0.11831831932067871,1049958,1309,0.0,0,0
660,1,0.254763126373291,0,7,0,0,0.7946915030479431,789103,0.17359280586242676,worker1,0.17359280586242676,787794,1309,0.0,0,0,0.0,0,0
661,1,0.2518880367279053,7,7,1,0,0.997464656829834,789102,0.17151999473571777,worker1,0.17151999473571777,787794,1308,0.0,0,0,0.0,0,0
662,1,0.25156354904174805,8,8,1,0,0.9725622534751892,789103,0.17027807235717773,worker1,0.17027807235717773,787794,1309,0.0,0,0,0.0,0,0
663,1,0.446718692779541,2,2,1,1,0.9377996921539307,2889100,0.2582979202270508,worker1->worker2,0.17102265357971191,787794,1050039,0.08727526664733887,1049958,1309,0.0,0,0
664,1,0.25450992584228516,3,5,0,0,0.7749059796333313,789103,0.17287826538085938,worker1,0.17287826538085938,787794,1309,0.0,0,0,0.0,0,0
665,1,0.25044775009155273,9,9,1,0,0.7306056022644043,789103,0.16867756843566895,worker1,0.16867756843566895,787794,1309,0.0,0,0,0.0,0,0
666,1,0.2520732879638672,8,8,1,0,0.7084192633628845,789103,0.1704103946685791,worker1,0.1704103946685791,787794,1309,0.0,0,0,0.0,0,0
667,1,0.4440493583679199,3,3,1,1,0.9833518862724304,2889100,0.2566695213317871,worker1->worker2,0.16946125030517578,787794,1050039,0.08720827102661133,1049958,1309,0.0,0,0
668,1,0.25696730613708496,7,7,1,0,0.9837634563446045,789103,0.17516255378723145,worker1,0.17516255378723145,787794,1309,0.0,0,0,0.0,0,0
669,1,0.25612783432006836,7,7,1,0,0.9963035583496094,789103,0.17446684837341309,worker1,0.17446684837341309,787794,1309,0.0,0,0,0.0,0,0
670,1,0.25471925735473633,8,0,0,0,0.8044638633728027,789103,0.17305636405944824,worker1,0.17305636405944824,787794,1309,0.0,0,0,0.0,0,0
671,1,0.6799898147583008,3,3,1,3,0.3709604740142822,3940512,0.4314258098602295,worker1->worker2->worker3,0.17309880256652832,787794,1050039,0.08695745468139648,1049958,525747,0.1713695526123047,525665,1309
672,1,0.25616025924682617,7,7,1,0,0.9869215488433838,789103,0.17510223388671875,worker1,0.17510223388671875,787794,1309,0.0,0,0,0.0,0,0
673,1,0.2701759338378906,8,8,1,0,0.9817604422569275,789103,0.18987488746643066,worker1,0.18987488746643066,787794,1309,0.0,0,0,0.0,0,0
674,1,0.25278735160827637,5,5,1,0,0.8113253116607666,789103,0.17127752304077148,worker1,0.17127752304077148,787794,1309,0.0,0,0,0.0,0,0
675,1,0.26024842262268066,6,6,1,0,0.7642003893852234,789103,0.1786816120147705,worker1,0.1786816120147705,787794,1309,0.0,0,0,0.0,0,0
676,1,0.2526428699493408,3,3,1,0,0.5724586844444275,789103,0.17113685607910156,worker1,0.17113685607910156,787794,1309,0.0,0,0,0.0,0,0
677,1,0.2580385208129883,9,9,1,0,0.986769437789917,789102,0.1763768196105957,worker1,0.1763768196105957,787794,1308,0.0,0,0,0.0,0,0
678,1,0.25260376930236816,7,7,1,0,0.9885657429695129,789103,0.17103314399719238,worker1,0.17103314399719238,787794,1309,0.0,0,0,0.0,0,0
679,1,0.25293588638305664,9,9,1,0,0.8172100186347961,789103,0.17124414443969727,worker1,0.17124414443969727,787794,1309,0.0,0,0,0.0,0,0
680,1,0.25456666946411133,8,8,1,0,0.7341344356536865,789103,0.1732494831085205,worker1,0.1732494831085205,787794,1309,0.0,0,0,0.0,0,0
681,1,0.2552609443664551,6,6,1,0,0.9773737192153931,789103,0.17392182350158691,worker1,0.17392182350158691,787794,1309,0.0,0,0,0.0,0,0
682,1,0.255185604095459,5,5,1,0,0.9589632749557495,789103,0.17380166053771973,worker1,0.17380166053771973,787794,1309,0.0,0,0,0.0,0,0
683,1,0.2518196105957031,0,0,1,0,0.6134635210037231,789103,0.17017054557800293,worker1,0.17017054557800293,787794,1309,0.0,0,0,0.0,0,0
684,1,0.25524163246154785,7,7,1,0,0.9989076852798462,789103,0.17357134819030762,worker1,0.17357134819030762,787794,1309,0.0,0,0,0.0,0,0
685,1,0.24953103065490723,9,9,1,0,0.9846686720848083,789103,0.16942405700683594,worker1,0.16942405700683594,787794,1309,0.0,0,0,0.0,0,0
686,1,0.25638771057128906,8,8,1,0,0.9997126460075378,789103,0.17691278457641602,worker1,0.17691278457641602,787794,1309,0.0,0,0,0.0,0,0
687,1,0.25267601013183594,0,0,1,0,0.9792240262031555,789103,0.1712646484375,worker1,0.1712646484375,787794,1309,0.0,0,0,0.0,0,0
688,1,0.25438928604125977,0,0,1,0,0.6568478941917419,789103,0.17326855659484863,worker1,0.17326855659484863,787794,1309,0.0,0,0,0.0,0,0
689,1,0.25376296043395996,1,1,1,0,0.9852961897850037,789103,0.17210078239440918,worker1,0.17210078239440918,787794,1309,0.0,0,0,0.0,0,0
690,1,0.2539644241333008,8,8,1,0,0.9915294647216797,789103,0.17262601852416992,worker1,0.17262601852416992,787794,1309,0.0,0,0,0.0,0,0
691,1,0.6247999668121338,7,7,1,2,0.9919180274009705,3940512,0.37444400787353516,worker1->worker2->worker3,0.17187261581420898,787794,1050039,0.09022116661071777,1049958,525747,0.1123502254486084,525665,1309
692,1,0.5831329822540283,4,7,0,2,0.8334208130836487,3940512,0.34132957458496094,worker1->worker2->worker3,0.17771458625793457,787794,1050039,0.08966994285583496,1049958,525747,0.0739450454711914,525665,1309
693,1,0.25628113746643066,2,2,1,0,0.9310879707336426,789103,0.1748979091644287,worker1,0.1748979091644287,787794,1309,0.0,0,0,0.0,0,0
694,1,0.252640962600708,8,8,1,0,0.9768013954162598,789103,0.17109465599060059,worker1,0.17109465599060059,787794,1309,0.0,0,0,0.0,0,0
695,1,0.2534661293029785,0,9,0,0,0.8105122447013855,789103,0.17259907722473145,worker1,0.17259907722473145,787794,1309,0.0,0,0,0.0,0,0
696,1,0.2527167797088623,7,7,1,0,0.9185379147529602,789103,0.17125248908996582,worker1,0.17125248908996582,787794,1309,0.0,0,0,0.0,0,0
697,1,0.2530207633972168,1,1,1,0,0.9992198944091797,789103,0.1716170310974121,worker1,0.1716170310974121,787794,1309,0.0,0,0,0.0,0,0
698,1,0.45049047470092773,8,0,0,1,0.9112399220466614,2889100,0.2628645896911621,worker1->worker2,0.17070627212524414,787794,1050039,0.09215831756591797,1049958,1309,0.0,0,0
699,1,0.25211071968078613,1,1,1,0,0.9989089965820312,789103,0.1715238094329834,worker1,0.1715238094329834,787794,1309,0.0,0,0,0.0,0,0
700,1,0.25206685066223145,3,3,1,0,0.8481156826019287,789103,0.17056751251220703,worker1,0.17056751251220703,787794,1309,0.0,0,0,0.0,0,0
701,1,0.4458169937133789,3,3,1,1,0.9973580241203308,2889100,0.2587132453918457,worker1->worker2,0.16968202590942383,787794,1050039,0.08903121948242188,1049958,1309,0.0,0,0
702,1,0.25817298889160156,7,7,1,0,0.7577273845672607,789103,0.17485475540161133,worker1,0.17485475540161133,787794,1309,0.0,0,0,0.0,0,0
703,1,0.44632935523986816,0,0,1,1,0.8318120241165161,2889100,0.2587118148803711,worker1->worker2,0.17052292823791504,787794,1050039,0.08818888664245605,1049958,1309,0.0,0,0
704,1,0.2545309066772461,1,1,1,0,0.9891301393508911,789103,0.1729741096496582,worker1,0.1729741096496582,787794,1309,0.0,0,0,0.0,0,0
705,1,0.6926314830780029,2,2,1,2,0.8781266808509827,3940512,0.4468505382537842,worker1->worker2->worker3,0.17034029960632324,787794,1050039,0.14031338691711426,1049958,525747,0.13619685173034668,525665,1309
706,1,0.26508116722106934,5,5,1,0,0.9562845230102539,789103,0.1836402416229248,worker1,0.1836402416229248,787794,1309,0.0,0,0,0.0,0,0
707,1,0.44875669479370117,3,5,0,1,0.9682145714759827,2889100,0.2616407871246338,worker1->worker2,0.1713411808013916,787794,1050039,0.09029960632324219,1049958,1309,0.0,0,0
708,1,0.2551109790802002,3,3,1,0,0.8815967440605164,789103,0.17339396476745605,worker1,0.17339396476745605,787794,1309,0.0,0,0,0.0,0,0
709,1,0.2559528350830078,1,0,0,0,0.706244707107544,789102,0.17488408088684082,worker1,0.17488408088684082,787794,1308,0.0,0,0,0.0,0,0
710,1,0.25284886360168457,1,1,1,0,0.9515460133552551,789103,0.1710493564605713,worker1,0.1710493564605713,787794,1309,0.0,0,0,0.0,0,0
711,1,0.6670947074890137,2,7,0,3,0.7661000490188599,3940512,0.42501187324523926,worker1->worker2->worker3,0.17586541175842285,787794,1050039,0.08713245391845703,1049958,525747,0.16201400756835938,525665,1309
712,1,0.45328807830810547,7,7,1,1,0.8437086939811707,2889100,0.2658858299255371,worker1->worker2,0.17601847648620605,787794,1050039,0.08986735343933105,1049958,1309,0.0,0,0
713,1,0.673438310623169,6,2,0,3,0.3628808856010437,3940512,0.43175530433654785,worker1->worker2->worker3,0.17775726318359375,787794,1050039,0.08802556991577148,1049958,525747,0.16597247123718262,525665,1309
714,1,0.2549285888671875,8,8,1,0,0.9362679719924927,789103,0.1732769012451172,worker1,0.1732769012451172,787794,1309,0.0,0,0,0.0,0,0
715,1,0.4496190547943115,3,3,1,1,0.7197360396385193,2889100,0.26331377029418945,worker1->worker2,0.17314648628234863,787794,1050039,0.09016728401184082,1049958,1309,0.0,0,0
716,1,0.25432276725769043,8,8,1,0,0.9953675270080566,789103,0.17261457443237305,worker1,0.17261457443237305,787794,1309,0.0,0,0,0.0,0,0
717,1,0.25113773345947266,5,5,1,0,0.9957361221313477,789103,0.16966485977172852,worker1,0.16966485977172852,787794,1309,0.0,0,0,0.0,0,0
718,1,0.6277086734771729,5,5,1,2,0.9995189905166626,3940512,0.37407398223876953,worker1->worker2->worker3,0.1702289581298828,787794,1050039,0.09013509750366211,1049958,525747,0.11370992660522461,525665,1309
719,1,0.25564146041870117,2,2,1,0,0.6086599230766296,789103,0.17409181594848633,worker1,0.17409181594848633,787794,1309,0.0,0,0,0.0,0,0
720,1,0.25848913192749023,3,3,1,0,0.7506894469261169,789103,0.17701077461242676,worker1,0.17701077461242676,787794,1309,0.0,0,0,0.0,0,0
721,1,0.2518310546875,3,3,1,0,0.6983343958854675,789103,0.17030644416809082,worker1,0.17030644416809082,787794,1309,0.0,0,0,0.0,0,0
722,1,0.25336241722106934,2,2,1,0,0.8841760754585266,789103,0.17219138145446777,worker1,0.17219138145446777,787794,1309,0.0,0,0,0.0,0,0
723,1,0.25119543075561523,2,2,1,0,0.905775785446167,789102,0.1704721450805664,worker1,0.1704721450805664,787794,1308,0.0,0,0,0.0,0,0
724,1,0.2528660297393799,3,5,0,0,0.6436786651611328,789103,0.17134761810302734,worker1,0.17134761810302734,787794,1309,0.0,0,0,0.0,0,0
725,1,0.5984492301940918,2,2,1,2,0.9962738752365112,3940512,0.3562910556793213,worker1->worker2->worker3,0.17500710487365723,787794,1050039,0.0909271240234375,1049958,525747,0.09035682678222656,525665,1309
726,1,0.4491598606109619,1,1,1,1,0.9992850422859192,2889100,0.26218104362487793,worker1->worker2,0.17274737358093262,787794,1050039,0.08943367004394531,1049958,1309,0.0,0,0
727,1,0.2552332878112793,1,1,1,0,0.9412082433700562,789103,0.1740102767944336,worker1,0.1740102767944336,787794,1309,0.0,0,0,0.0,0,0
728,1,0.2502408027648926,0,0,1,0,0.8975026607513428,789103,0.16870498657226562,worker1,0.16870498657226562,787794,1309,0.0,0,0,0.0,0,0
729,1,0.44541239738464355,6,7,0,1,0.825369656085968,2889099,0.25815248489379883,worker1->worker2,0.17082881927490234,787794,1050039,0.08732366561889648,1049958,1308,0.0,0,0
730,1,0.4490020275115967,1,1,1,1,0.9905309081077576,2889100,0.2614858150482178,worker1->worker2,0.1734154224395752,787794,1050039,0.08807039260864258,1049958,1309,0.0,0,0
731,1,0.2555124759674072,3,3,1,0,0.8431174755096436,789103,0.17397761344909668,worker1,0.17397761344909668,787794,1309,0.0,0,0,0.0,0,0
732,1,0.2518148422241211,6,6,1,0,0.8011872172355652,789103,0.1710219383239746,worker1,0.1710219383239746,787794,1309,0.0,0,0,0.0,0,0
733,1,0.253401517868042,4,4,1,0,0.9622278213500977,789103,0.17205023765563965,worker1,0.17205023765563965,787794,1309,0.0,0,0,0.0,0,0
734,1,0.2553260326385498,6,6,1,0,0.7759115099906921,789103,0.17374229431152344,worker1,0.17374229431152344,787794,1309,0.0,0,0,0.0,0,0
735,1,0.25742173194885254,3,3,1,0,0.8045362830162048,789103,0.17570161819458008,worker1,0.17570161819458008,787794,1309,0.0,0,0,0.0,0,0
736,1,0.47060203552246094,6,6,1,1,0.9993481040000916,2889100,0.2769460678100586,worker1->worker2,0.17119169235229492,787794,1050039,0.10575437545776367,1049958,1309,0.0,0,0
737,1,0.2540009021759033,4,4,1,0,0.7858768105506897,789103,0.17227864265441895,worker1,0.17227864265441895,787794,1309,0.0,0,0,0.0,0,0
738,1,0.44629836082458496,4,4,1,1,0.9529266953468323,2889100,0.2585940361022949,worker1->worker2,0.17067813873291016,787794,1050039,0.08791589736938477,1049958,1309,0.0,0,0
739,1,0.2560117244720459,9,1,0,0,0.526117742061615,789102,0.1750319004058838,worker1,0.1750319004058838,787794,1308,0.0,0,0,0.0,0,0
740,1,0.252147912979126,8,8,1,0,0.9923398494720459,789103,0.17139911651611328,worker1,0.17139911651611328,787794,1309,0.0,0,0,0.0,0,0
741,1,0.254091739654541,1,1,1,0,0.9989131689071655,789103,0.1729569435119629,worker1,0.1729569435119629,787794,1309,0.0,0,0,0.0,0,0
742,1,0.4456901550292969,1,1,1,1,0.763562798500061,2889099,0.26021790504455566,worker1->worker2,0.1715555191040039,787794,1050039,0.08866238594055176,1049958,1308,0.0,0,0
743,1,0.25611281394958496,0,0,1,0,0.9168081283569336,789103,0.1742839813232422,worker1,0.1742839813232422,787794,1309,0.0,0,0,0.0,0,0
744,1,0.25593996047973633,8,8,1,0,0.9794731736183167,789103,0.17418146133422852,worker1,0.17418146133422852,787794,1309,0.0,0,0,0.0,0,0
745,1,0.25229501724243164,6,0,0,0,0.9516996145248413,789103,0.17191267013549805,worker1,0.17191267013549805,787794,1309,0.0,0,0,0.0,0,0
746,1,0.25372862815856934,1,1,1,0,0.9175909161567688,789103,0.17243170738220215,worker1,0.17243170738220215,787794,1309,0.0,0,0,0.0,0,0
747,1,0.25238513946533203,2,2,1,0,0.955925464630127,789102,0.17188096046447754,worker1,0.17188096046447754,787794,1308,0.0,0,0,0.0,0,0
748,1,0.2562835216522217,8,8,1,0,0.9780014753341675,789103,0.17515182495117188,worker1,0.17515182495117188,787794,1309,0.0,0,0,0.0,0,0
749,1,0.2543666362762451,4,4,1,0,0.9473246335983276,789103,0.17262816429138184,worker1,0.17262816429138184,787794,1309,0.0,0,0,0.0,0,0
750,1,0.45250535011291504,5,5,1,1,0.9075109362602234,2889100,0.2657656669616699,worker1->worker2,0.17822051048278809,787794,1050039,0.08754515647888184,1049958,1309,0.0,0,0
751,1,0.45060086250305176,5,5,1,1,0.7563936114311218,2889100,0.263519287109375,worker1->worker2,0.17623519897460938,787794,1050039,0.08728408813476562,1049958,1309,0.0,0,0
752,1,0.25510334968566895,1,1,1,0,0.9924272894859314,789103,0.17406439781188965,worker1,0.17406439781188965,787794,1309,0.0,0,0,0.0,0,0
753,1,0.4473869800567627,4,2,0,1,0.8151774406433105,2889100,0.2588160037994385,worker1->worker2,0.17116975784301758,787794,1050039,0.0876462459564209,1049958,1309,0.0,0,0
754,1,0.2568638324737549,1,1,1,0,0.8749096393585205,789103,0.1756269931793213,worker1,0.1756269931793213,787794,1309,0.0,0,0,0.0,0,0
755,1,0.621018648147583,2,5,0,2,0.6293528079986572,3940512,0.3738424777984619,worker1->worker2->worker3,0.17219758033752441,787794,1050039,0.08718609809875488,1049958,525747,0.11445879936218262,525665,1309
756,1,0.4567070007324219,3,3,1,1,0.9897456169128418,2889100,0.2705385684967041,worker1->worker2,0.18079137802124023,787794,1050039,0.08974719047546387,1049958,1309,0.0,0,0
757,1,0.2600409984588623,4,4,1,0,0.7802129983901978,789103,0.17847919464111328,worker1,0.17847919464111328,787794,1309,0.0,0,0,0.0,0,0
758,1,0.4433877468109131,3,6,0,1,0.5678510665893555,2889100,0.256227970123291,worker1->worker2,0.16852211952209473,787794,1050039,0.08770585060119629,1049958,1309,0.0,0,0
759,1,0.25411343574523926,1,1,1,0,0.9965547323226929,789103,0.17268633842468262,worker1,0.17268633842468262,787794,1309,0.0,0,0,0.0,0,0
760,1,0.259000301361084,4,4,1,0,0.7605919241905212,789103,0.177534818649292,worker1,0.177534818649292,787794,1309,0.0,0,0,0.0,0,0
761,1,0.25244879722595215,7,7,1,0,0.9920207858085632,789103,0.17074322700500488,worker1,0.17074322700500488,787794,1309,0.0,0,0,0.0,0,0
762,1,0.2561523914337158,9,9,1,0,0.9299321174621582,789103,0.17453694343566895,worker1,0.17453694343566895,787794,1309,0.0,0,0,0.0,0,0
763,1,0.25762271881103516,8,8,1,0,0.7223211526870728,789103,0.17628955841064453,worker1,0.17628955841064453,787794,1309,0.0,0,0,0.0,0,0
764,1,0.4496910572052002,8,8,1,1,0.9816386699676514,2889100,0.2631564140319824,worker1->worker2,0.17548012733459473,787794,1050039,0.0876762866973877,1049958,1309,0.0,0,0
